reqId	ON	DN	ST	Rev	TrT
14768	944	3443	241	289	10
14769	60	2410	241	325	11
14770	5990	9441	241	380	13
14771	368	1927	241	373	13
14772	2176	947	242	326	11
14773	711	377	242	301	11
14774	370	3417	242	233	8
14775	9779	2142	242	288	10
14776	944	1119	242	285	10
14777	4218	520	242	387	13
14778	5988	1386	242	315	11
14779	4218	3293	242	386	13
14780	5984	2809	242	298	10
14781	2066	3242	242	359	12
14782	7067	2330	242	224	8
14783	1846	4792	242	264	9
14784	3360	2794	242	347	12
14785	2798	2530	242	383	13
14786	6015	1960	242	307	11
14787	3126	405	242	323	11
14788	362	2754	242	361	13
14789	9314	5986	242	291	10
14790	1285	5995	242	293	10
14791	3485	5994	242	272	10
14792	1398	473	242	334	12
14793	1786	12	242	295	10
14794	2065	7263	242	352	12
14795	365	1335	242	267	9
14796	1597	2196	242	314	11
14797	1810	8330	242	262	9
14798	9265	1081	242	287	10
14799	2670	3333	242	362	13
14800	1161	258	242	429	15
14801	1515	1916	242	265	9
14802	3144	1865	242	366	13
14803	2888	957	242	339	12
14804	3508	2527	242	364	13
14805	1571	2217	242	305	11
14806	365	7493	242	280	10
14807	2827	3333	242	289	10
14808	416	2563	242	448	15
14809	3480	8829	242	268	9
14810	683	1098	242	265	9
14811	10353	7324	242	287	10
14812	3919	1810	242	291	10
14813	3637	2199	242	393	14
14814	2621	1737	242	296	10
14815	1356	3070	242	245	9
14816	2948	1650	242	407	14
14817	3193	3643	243	320	11
14818	9223	6323	243	366	13
14819	1780	1404	243	266	9
14820	589	8103	243	440	15
14821	888	10349	243	297	10
14822	2347	1295	243	271	10
14823	1477	2609	243	229	8
14824	631	519	243	267	9
14825	2893	2931	243	409	14
14826	508	2881	243	318	11
14827	60	3264	243	309	11
14828	9966	454	243	247	9
14829	362	5064	243	364	13
14830	27	7493	243	300	10
14831	1917	7418	243	372	13
14832	807	8291	243	445	15
14833	1765	7263	243	403	14
14834	6924	3040	243	251	9
14835	3455	3202	243	314	11
14836	5481	4828	243	302	11
14837	2351	8876	243	320	11
14838	3204	932	243	248	9
14839	1562	385	243	338	12
14840	804	2004	243	383	13
14841	683	1342	243	359	12
14842	2481	7413	243	685	23
14843	3098	2589	243	282	10
14844	2509	7282	243	325	11
14845	7008	10263	244	346	12
14846	2258	2189	244	357	12
14847	1442	3539	244	347	12
14848	2870	5926	244	215	8
14849	2705	3480	244	288	10
14850	4530	1624	244	335	12
14851	2506	595	244	390	13
14852	2612	1643	244	331	12
14853	2793	4790	244	321	11
14854	2185	790	244	284	10
14855	2665	963	244	253	9
14856	516	3806	244	373	13
14857	2330	5512	244	340	12
14858	1734	2083	244	349	12
14859	2168	1621	244	308	11
14860	2824	491	244	293	10
14861	660	3400	244	371	13
14862	9051	1017	244	250	9
14863	1950	2966	244	297	10
14864	267	2440	244	470	16
14865	564	1805	244	349	12
14866	352	1034	244	316	11
14867	474	972	244	388	13
14868	638	5029	244	464	16
14869	1604	1650	244	356	12
14870	1830	5522	244	302	11
14871	1159	1950	244	279	10
14872	866	5143	244	355	12
14873	2660	1404	244	301	11
14874	1411	8121	244	364	13
14875	2089	2303	244	305	11
14876	1328	1915	244	320	11
14877	3115	1477	244	287	10
14878	471	2140	244	443	15
14879	800	2194	244	350	12
14880	3653	6647	244	278	10
14881	1571	1916	245	275	10
14882	390	3031	245	294	10
14883	3081	3055	245	275	10
14884	944	3204	245	323	11
14885	2968	849	245	267	9
14886	515	1687	245	341	12
14887	7482	365	245	260	9
14888	2609	3137	245	368	13
14889	1953	508	245	317	11
14890	2794	7010	245	296	10
14891	473	3150	245	299	10
14892	1591	570	245	437	15
14893	3783	7226	245	470	16
14894	6520	1570	245	277	10
14895	379	960	245	318	11
14896	1847	7007	245	276	10
14897	6845	612	245	334	12
14898	3100	2176	245	366	13
14899	2631	896	245	322	11
14900	2191	8291	245	298	10
14901	2985	280	245	340	12
14902	3480	1610	245	278	10
14903	62	5491	245	291	10
14904	5978	1085	245	404	14
14905	2949	7656	245	330	11
14906	2754	2083	245	399	14
14907	8883	977	245	308	11
14908	557	6527	245	395	14
14909	3073	262	245	507	17
14910	3492	7478	245	313	11
14911	1746	2625	245	296	10
14912	483	2031	245	279	10
14913	765	710	245	279	10
14914	457	1774	246	295	10
14915	798	2464	246	324	11
14916	3924	2619	246	309	11
14917	865	1642	246	358	12
14918	768	3653	246	245	9
14919	2497	2530	246	394	14
14920	385	3172	246	333	12
14921	1780	3361	246	336	12
14922	4792	928	246	287	10
14923	2976	2044	246	345	12
14924	1605	1228	246	361	13
14925	224	1613	246	298	10
14926	6398	1019	246	334	12
14927	1953	3392	246	346	12
14928	3057	2865	246	228	8
14929	2933	2081	246	282	10
14930	1961	5978	246	324	11
14931	880	8888	246	294	10
14932	785	523	246	332	12
14933	1620	3213	246	347	12
14934	804	5028	246	463	16
14935	1442	2344	246	377	13
14936	49	2124	246	267	9
14937	7412	1849	247	546	19
14938	1627	1822	247	329	11
14939	660	2984	247	402	14
14940	3576	2874	247	327	11
14941	661	698	247	491	17
14942	799	3297	247	320	11
14943	2621	1684	247	324	11
14944	1744	956	247	353	12
14945	1906	2128	247	379	13
14946	5487	598	247	449	15
14947	1385	940	247	286	10
14948	3488	1647	247	310	11
14949	1398	1851	247	288	10
14950	2176	2659	247	329	11
14951	2335	2796	247	391	14
14952	1964	1896	247	262	9
14953	3101	3213	247	373	13
14954	9824	1876	247	359	12
14955	2184	1876	247	295	10
14956	4825	1611	247	233	8
14957	2960	266	247	248	9
14958	2203	2516	247	314	11
14959	3570	1333	247	249	9
14960	9793	1228	247	327	11
14961	3275	1427	247	401	14
14962	429	1631	247	264	9
14963	6000	1495	247	296	10
14964	1295	3569	247	312	11
14965	2321	3293	247	410	14
14966	514	3232	247	319	11
14967	380	1879	247	297	10
14968	2402	1182	247	404	14
14969	1739	2513	247	293	10
14970	356	3237	247	298	10
14971	1822	10024	247	307	11
14972	944	7471	247	345	12
14973	2406	2083	247	341	12
14974	623	639	247	296	10
14975	676	2051	247	391	14
14976	2611	727	248	267	9
14977	2681	253	248	243	9
14978	454	2066	248	327	11
14979	7293	11	248	358	12
14980	2082	6999	248	274	10
14981	3589	4335	248	338	12
14982	9677	1731	248	327	11
14983	1055	2248	248	372	13
14984	932	3249	248	359	12
14985	1810	4336	248	311	11
14986	2150	3292	248	314	11
14987	3053	764	248	334	12
14988	2681	7483	248	355	12
14989	2352	68	248	274	10
14990	13	898	248	332	12
14991	7287	2464	248	388	13
14992	2349	2918	248	444	15
14993	5493	2855	248	287	10
14994	910	2671	248	252	9
14995	3642	2011	248	286	10
14996	1529	2102	248	279	10
14997	804	2554	248	456	16
14998	1590	309	248	362	13
14999	897	948	248	299	10
15000	2663	3196	248	434	15
15001	2588	2674	248	279	10
15002	2858	5495	248	268	9
15003	948	7283	248	376	13
15004	542	264	248	518	18
15005	9751	711	248	310	11
15006	3053	2744	248	254	9
15007	770	46	248	352	12
15008	3056	3282	248	303	11
15009	2309	1348	248	301	11
15010	3809	10024	248	503	17
15011	3146	3089	248	298	10
15012	793	2676	248	291	10
15013	403	348	248	444	15
15014	626	1760	248	316	11
15015	7480	515	248	305	11
15016	1398	2387	248	309	11
15017	5991	3333	248	354	12
15018	1622	1006	248	342	12
15019	1023	2724	248	462	16
15020	2792	471	249	315	11
15021	1916	10028	249	429	15
15022	2588	5982	249	274	10
15023	5067	930	249	318	11
15024	5520	710	249	330	11
15025	2136	1119	249	314	11
15026	2611	1170	249	272	10
15027	534	3445	249	336	12
15028	3176	2607	249	256	9
15029	3098	3394	249	373	13
15030	5067	1767	249	350	12
15031	5981	2230	249	294	10
15032	2151	2625	249	291	10
15033	2176	2629	249	325	11
15034	2516	2887	249	295	10
15035	467	624	249	323	11
15036	4987	1010	249	333	12
15037	4790	2794	249	317	11
15038	9463	1737	249	322	11
15039	1739	2633	249	353	12
15040	1767	580	249	377	13
15041	1571	1737	249	337	12
15042	2771	8647	249	277	10
15043	1609	3464	249	539	18
15044	625	1110	249	313	11
15045	385	1122	249	323	11
15046	723	3098	249	375	13
15047	1751	373	249	307	11
15048	3494	678	249	304	11
15049	762	2065	249	277	10
15050	663	2515	249	359	12
15051	823	1412	249	345	12
15052	8857	2017	249	435	15
15053	7690	257	249	448	15
15054	1767	7490	249	254	9
15055	727	2931	249	395	14
15056	1736	1525	249	337	12
15057	3111	1606	249	313	11
15058	9773	1877	249	317	11
15059	1822	2681	249	271	10
15060	1405	2520	249	346	12
15061	3621	1421	249	317	11
15062	2927	475	249	291	10
15063	1404	514	249	303	11
15064	1852	7462	250	395	14
15065	3024	2810	250	277	10
15066	8585	3341	250	292	10
15067	303	379	250	298	10
15068	2514	2492	250	322	11
15069	2625	1737	250	322	11
15070	1993	2146	250	363	13
15071	964	27	250	281	10
15072	2447	470	250	351	12
15073	2613	264	250	256	9
15074	2856	2048	250	344	12
15075	834	2423	250	513	18
15076	658	1640	250	513	18
15077	7290	1849	250	703	24
15078	9733	3056	250	367	13
15079	2316	373	250	358	12
15080	5343	1867	250	313	11
15081	1751	2524	250	326	11
15082	2626	8257	250	297	10
15083	1808	2333	250	269	9
15084	3374	948	250	416	14
15085	1846	450	250	354	12
15086	1810	2333	250	277	10
15087	3352	1682	250	359	12
15088	2117	7467	250	308	11
15089	3085	3057	250	304	11
15090	3232	369	250	282	10
15091	1019	586	250	388	13
15092	1052	2795	251	328	11
15093	381	1831	251	318	11
15094	1477	751	251	294	10
15095	805	262	251	551	19
15096	2958	71	251	246	9
15097	373	473	251	297	10
15098	2617	2333	251	287	10
15099	3311	7694	251	297	10
15100	1781	897	251	314	11
15101	960	625	251	315	11
15102	474	3494	251	306	11
15103	2795	3383	251	322	11
15104	2606	2377	251	269	9
15105	5979	7099	251	297	10
15106	941	7281	251	380	13
15107	2586	3594	251	312	11
15108	3079	71	251	276	10
15109	1131	7668	251	436	15
15110	3652	3710	251	607	21
15111	2894	2081	251	302	11
15112	462	625	251	344	12
15113	1068	1392	251	427	15
15114	1270	2931	251	381	13
15115	3065	1648	251	410	14
15116	1928	3274	251	260	9
15117	8108	1724	251	414	14
15118	9729	3500	251	262	9
15119	2591	2522	251	302	11
15120	3592	580	251	323	11
15121	2083	120	251	362	13
15122	6398	357	251	336	12
15123	2066	855	252	311	11
15124	1853	5392	252	555	19
15125	810	4827	252	338	12
15126	2513	3371	252	321	11
15127	822	7694	252	248	9
15128	301	2300	252	308	11
15129	1613	2504	252	451	16
15130	3480	2146	252	564	19
15131	3524	3507	252	350	12
15132	5994	2588	252	369	13
15133	1808	1214	252	290	10
15134	2619	353	252	330	11
15135	1068	261	252	732	25
15136	2626	1956	252	282	10
15137	2632	901	252	307	11
15138	2625	1826	252	301	11
15139	3388	2943	252	463	16
15140	2863	250	252	481	17
15141	2625	2322	252	348	12
15142	3577	2453	252	386	13
15143	3117	973	252	417	14
15144	1754	11	252	315	11
15145	1066	7418	252	457	16
15146	2189	3180	252	320	11
15147	1864	3363	252	369	13
15148	7614	5293	252	322	11
15149	1385	3229	252	358	12
15150	638	596	252	551	19
15151	776	375	252	345	12
15152	2798	10028	252	413	14
15153	1830	3596	252	384	13
15154	3516	593	252	713	24
15155	5992	486	252	292	10
15156	3186	535	252	314	11
15157	504	1879	252	315	11
15158	2798	2426	252	435	15
15159	1830	2631	252	315	11
15160	638	1572	252	309	11
15161	361	5066	252	362	13
15162	3613	2774	252	313	11
15163	1809	353	252	285	10
15164	2588	4843	253	467	16
15165	2627	2858	253	346	12
15166	947	2424	253	347	12
15167	62	3400	253	387	13
15168	4900	4823	253	313	11
15169	1880	2415	253	263	9
15170	8387	727	253	282	10
15171	3392	2589	253	272	10
15172	1746	3392	253	348	12
15173	658	3465	253	275	10
15174	3085	71	253	307	11
15175	1032	1100	253	248	9
15176	1172	2544	253	337	12
15177	3530	3284	253	311	11
15178	648	5977	253	363	13
15179	7070	465	253	309	11
15180	1598	1247	253	453	16
15181	510	471	253	326	11
15182	1865	3205	253	337	12
15183	7291	2516	253	303	11
15184	449	2744	253	252	9
15185	3084	2146	253	300	10
15186	3239	573	253	579	20
15187	67	4855	253	605	21
15188	10027	2809	253	347	12
15189	2625	1080	253	270	9
15190	3177	2678	253	415	14
15191	9040	379	253	296	10
15192	299	3513	253	628	21
15193	3392	774	253	364	13
15194	2629	1918	254	295	10
15195	518	1280	254	282	10
15196	8389	4039	254	271	10
15197	2894	523	254	328	11
15198	4823	1753	254	345	12
15199	7407	2504	254	420	14
15200	224	2603	254	249	9
15201	1120	8279	254	525	18
15202	1172	5706	254	249	9
15203	2635	6992	254	303	11
15204	2183	774	254	312	11
15205	5993	778	254	306	11
15206	2820	1676	254	302	11
15207	481	1625	254	365	13
15208	448	3289	254	379	13
15209	3159	728	254	271	10
15210	4041	5321	254	645	22
15211	3290	3419	254	287	10
15212	3344	944	254	332	12
15213	2493	8467	254	438	15
15214	1736	522	254	370	13
15215	3483	3273	254	229	8
15216	1847	1880	254	274	10
15217	9751	7222	254	428	15
15218	556	3077	254	362	13
15219	2634	286	254	331	12
15220	839	296	254	299	10
15221	2587	12	254	360	12
15222	2616	3255	254	428	15
15223	1778	2875	254	341	12
15224	1743	2633	254	348	12
15225	1922	3565	254	536	18
15226	2863	1413	254	393	14
15227	3194	726	254	263	9
15228	1555	15	254	256	9
15229	3456	1678	255	471	16
15230	3024	2495	255	282	10
15231	2632	637	255	315	11
15232	246	2310	255	365	13
15233	273	1544	255	427	15
15234	1042	3163	255	284	10
15235	447	3400	255	383	13
15236	1428	401	255	459	16
15237	193	786	255	324	11
15238	1572	7011	255	291	10
15239	1780	667	255	315	11
15240	2496	1517	255	251	9
15241	451	2871	255	207	7
15242	3090	1565	255	258	9
15243	405	3339	255	363	13
15244	1596	3256	255	466	16
15245	1596	2430	255	342	12
15246	18	4792	255	335	12
15247	2317	2975	255	348	12
15248	1780	3056	255	404	14
15249	2272	399	255	465	16
15250	2118	670	255	315	11
15251	224	1366	255	275	10
15252	2720	4336	255	271	10
15253	6621	1254	255	512	18
15254	4784	5268	255	286	10
15255	1068	2613	255	287	10
15256	1950	3400	255	377	13
15257	793	7231	255	636	22
15258	1778	9022	255	317	11
15259	2781	5168	255	345	12
15260	3547	1168	255	303	11
15261	958	3393	255	409	14
15262	557	10109	255	473	16
15263	3509	7653	255	317	11
15264	1403	247	255	546	19
15265	379	1260	255	364	13
15266	3458	385	255	310	11
15267	1175	6402	255	288	10
15268	2619	1115	255	233	8
15269	1193	1725	255	455	16
15270	67	17	255	367	13
15271	2176	5461	255	667	23
15272	6398	2614	255	289	10
15273	1806	2316	255	264	9
15274	1830	1530	256	317	11
15275	67	2083	256	369	13
15276	3010	3334	256	223	8
15277	2626	353	256	386	13
15278	2827	3925	256	296	10
15279	372	2205	256	286	10
15280	540	4905	256	285	10
15281	2713	687	256	361	13
15282	1616	9451	256	279	10
15283	1531	7010	256	307	11
15284	3400	858	256	347	12
15285	683	1950	256	345	12
15286	365	3238	256	331	12
15287	2309	1943	256	288	10
15288	1052	5512	256	264	9
15289	1738	29	256	322	11
15290	3510	2908	256	538	18
15291	353	2633	256	402	14
15292	1155	3362	256	284	10
15293	2629	2041	256	361	13
15294	302	2200	256	377	13
15295	1109	654	256	415	14
15296	6991	4730	256	388	13
15297	1760	1181	256	293	10
15298	224	1570	256	400	14
15299	1387	3123	256	347	12
15300	8908	3232	256	305	11
15301	822	2221	256	325	11
15302	1160	2061	256	298	10
15303	3142	7005	256	436	15
15304	770	49	256	353	12
15305	1596	1411	256	378	13
15306	1847	3607	256	260	9
15307	2310	2296	256	505	17
15308	8257	7535	256	327	11
15309	3530	378	256	382	13
15310	1103	948	256	355	12
15311	952	962	256	292	10
15312	3101	1432	256	283	10
15313	10027	1822	257	348	12
15314	3480	3569	257	317	11
15315	4540	6398	257	333	12
15316	6848	7086	257	290	10
15317	2588	7642	257	457	16
15318	896	7676	257	360	12
15319	2325	63	257	297	10
15320	2203	5974	257	287	10
15321	1405	2683	257	370	13
15322	2590	2525	257	328	11
15323	3590	639	257	290	10
15324	1591	3051	257	303	11
15325	7278	3351	257	317	11
15326	2494	3300	257	392	14
15327	1611	1714	257	268	9
15328	781	377	257	334	12
15329	1765	462	257	287	10
15330	1591	3131	257	316	11
15331	49	2084	257	378	13
15332	5292	2799	257	407	14
15333	786	2628	257	309	11
15334	1810	3333	257	307	11
15335	1965	1640	257	339	12
15336	28	399	257	316	11
15337	3581	1477	257	210	7
15338	8322	1650	257	445	15
15339	1735	2037	257	481	17
15340	1831	1503	257	380	13
15341	7694	564	257	608	21
15342	3570	661	257	327	11
15343	2203	942	257	325	11
15344	7571	3267	257	300	10
15345	1700	523	257	323	11
15346	2603	5924	257	249	9
15347	2142	1649	257	481	17
15348	2345	1250	257	642	22
15349	729	2785	257	413	14
15350	2636	3836	257	323	11
15351	2699	727	258	277	10
15352	485	5996	258	260	9
15353	769	3643	258	264	9
15354	2214	2923	258	314	11
15355	781	3427	258	444	15
15356	1539	2495	258	403	14
15357	7085	2713	258	294	10
15358	8067	3135	258	273	10
15359	548	735	258	384	13
15360	2766	1920	258	253	9
15361	2698	3480	258	272	10
15362	2508	2320	258	338	12
15363	1779	2363	258	288	10
15364	9441	3097	258	312	11
15365	830	244	258	391	14
15366	514	706	258	350	12
15367	754	1149	258	226	8
15368	3079	660	258	265	9
15369	1603	6851	258	273	10
15370	993	6004	258	279	10
15371	382	3455	258	280	10
15372	3045	1467	258	317	11
15373	1068	4859	258	660	22
15374	46	3278	258	277	10
15375	837	3394	258	225	8
15376	2170	1182	258	306	11
15377	2430	669	258	478	16
15378	622	5956	258	401	14
15379	559	801	258	439	15
15380	3538	1203	258	402	14
15381	502	4791	258	305	11
15382	2982	662	258	392	14
15383	2829	2908	258	486	17
15384	8891	3358	258	426	15
15385	3094	4791	258	308	11
15386	530	639	258	291	10
15387	2122	2754	258	290	10
15388	6921	2291	259	399	14
15389	3044	338	259	557	19
15390	1176	582	259	411	14
15391	1733	3587	259	265	9
15392	116	2755	259	333	12
15393	224	1605	259	272	10
15394	2889	5985	259	314	11
15395	2280	1132	259	251	9
15396	6382	2334	259	331	12
15397	737	2713	259	221	8
15398	1707	1201	259	373	13
15399	839	3611	259	273	10
15400	509	3394	259	322	11
15401	3268	2549	259	435	15
15402	1597	5815	259	415	14
15403	6794	5481	259	281	10
15404	2335	2613	259	258	9
15405	7485	948	259	335	12
15406	2285	2477	259	313	11
15407	7470	1571	259	266	9
15408	3032	11	259	350	12
15409	7069	1437	259	575	20
15410	2613	3480	259	273	10
15411	2825	4833	259	281	10
15412	5980	2719	259	307	11
15413	1068	3105	259	476	16
15414	375	2387	259	268	9
15415	1555	4987	259	233	8
15416	1604	1215	259	312	11
15417	39	1542	259	359	12
15418	2524	2479	259	318	11
15419	403	1224	259	424	15
15420	1607	4853	259	373	13
15421	824	352	259	252	9
15422	775	1781	259	356	12
15423	2511	597	259	365	13
15424	3590	2811	259	284	10
15425	834	261	260	455	16
15426	3293	1915	260	304	11
15427	3949	5996	260	356	12
15428	1597	7640	260	344	12
15429	1191	1950	260	305	11
15430	722	941	260	362	13
15431	565	3419	260	553	19
15432	1617	1879	260	253	9
15433	2812	2998	260	408	14
15434	1068	377	260	403	14
15435	524	613	260	374	13
15436	1861	2930	260	322	11
15437	1933	8455	260	343	12
15438	2625	4222	260	389	13
15439	1538	1961	260	371	13
15440	367	3508	260	283	10
15441	1563	2249	260	418	14
15442	2157	3107	260	307	11
15443	7292	947	260	320	11
15444	897	523	260	295	10
15445	899	189	260	317	11
15446	1685	2117	260	316	11
15447	964	1814	260	409	14
15448	5070	442	260	291	10
15449	1571	3445	260	306	11
